"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-07",,,"2049",,"608",",7","6",",7","3",",7",,,,,"0",",7","0",",7","0",",7","31",",7","22",",7","73",",7,17,",,,,,"2.10",",,7,17,","91",",7,27,+","0",,,,"0",",7",,,,,,,,,,,"2.54",",,,7",,,"84.6",",7","89.7",",,,7","79.6",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-08",,,,,,,"5","4,7","3","4,7",,,,,,,,,,,,,,,,,,,,,"0.47","4,,7,25,",,,,,,,,,,,,,,,,,,,"6.90",",a,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-09",,,,,,,"5","2,7","3","2,7",,,,,,,,,,,,,,,,,,,,,"0.85","2,,7,30,",,,,,,,,,,,,,,,,,,,"2.26",",a,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-10",,,,,"307","3,7","4",",7","3",",7",,,,,"0","3,7","0","3,7","0","3,7","28","3,7","2","3,7","50","3,7,28,",,,,,"0.16",",,7,03,","90","3,7,16,+",,,,,"0","3,7",,,,,,,,,,,"0.43",",,,7",,,"76.0","3,7","83.1","3,,,7","68.8","3,,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-11",,,,,,,"5",",7","3",",7",,,,,,,,,,,,,,,,,,,,,"0.76",",,7,01,",,,,,,,,,,,,,,,,,,,"1.39",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2017-12",,,,,,,"11","2,7","5","2,7",,,,,,,,,,,,,,,,,,,,,"0.45","2,,7,06,",,,,,,,,,,,,,,,,,,,"2.90",",a,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-01",,,,,,,"6",",7","3",",7",,,,,,,,,,,,,,,,,,,,,"1.78",",,7,28,",,,,,,,,,,,,,,,,,,,"2.34",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-02",,,,,,,"8",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.30",",,7,08,",,,,,,,,,,,,,,,,,,,"0.57",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-03",,,,,,,"4",",7","4",",7",,,,,,,,,,,,,,,,,,,,,"1.10",",,7,07,",,,,,,,,,,,,,,,,,,,"2.11",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-04",,,,,"177",",7","4",",7","0",",7",,,,,"0",",7","0",",7","0",",7","30",",7","0",",7","47",",7,09,+",,,,,"0.06",",,7,14,","81",",7,04,",,,,,"12",",7",,,,,,,,,,,"0.14",",,,7",,,"70.5",",7","77.0",",,,7","64.0",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-05",,,,,"458",",7","3",",7","3",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","68",",7,08,+",,,,,"1.30",",,7,22,","89",",7,31,+",,,,,"0",",7",,,,,,,,,,,"2.11",",,,7",,,"79.8",",7","84.7",",,,7","74.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-06",,,,,"553",",7","5",",7","3",",7",,,,,"0",",7","0",",7","0",",7","30",",7","2",",7","74",",7,21,",,,,,"6.44",",,7,20,","90",",7,11,+",,,,,"0",",7",,,,,,,,,,,"13.06",",,,7",,,"83.4",",7","87.9",",,,7","78.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-07",,,,,"571",",7","4",",7","4",",7",,,,,"0",",7","0",",7","0",",7","31",",7","6",",7","73",",7,08,",,,,,"3.45",",,7,08,","90",",7,31,+","0","7",,,"0",",7",,,,,,,,,,,"4.54",",,,7",,,"83.4",",7","88.0",",,,7","78.8",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-08",,,,,"632",",7","4",",7","2",",7",,,,,"0",",7","0",",7","0",",7","31",",7","25",",7","76",",7,02,+",,,,,"0.20",",,7,01,","92",",7,02,+","0","7",,,"0",",7",,,,,,,,,,,"0.34",",,,7",,,"85.4",",7","90.3",",,,7","80.5",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-09",,,,,"503",",7","19",",7","15",",7",,,,,"0",",7","0",",7","0",",7","30",",7","9",",7","69",",7,28,",,,,,"3.64",",,7,16,","92",",7,04,","0","7",,,"0",",7",,,,,,,,,,,"20.12",",,,7",,,"81.8",",7","86.8",",,,7","76.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-10",,,,,"332",",7","14",",7","7",",7",,,,,"0",",7","0",",7","0",",7","28",",7","4",",7","51",",7,16,",,,,,"2.70",",,7,19,","90",",7,08,+","22","7",,,"22",",7",,,,,,,,,,,"5.12",",,,7",,,"75.0",",7","80.3",",,,7","69.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-11",,,,,"81",",7","9",",7","4",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","37",",7,14,",,,,,"1.86",",,7,19,","85",",7,08,","180","7",,,"158",",7",,,,,,,,,,,"3.78",",,,7",,,"62.5",",7","69.2",",,,7","55.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2018-12",,,,,"19","1,7","5",",7","3",",7",,,,,"0",",7","0",",7","0","1,7","13","1,7","0","1,7","43",",7,10,+",,,,,"0.53",",,7,08,","79","1,7,02,","357","7",,,"177","1,7",,,,,,,,,,,"0.88",",,,7",,,"59.7","1,7","66.5","1,,,7","52.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-01",,,"0","7","0",",7","12",",7","5",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","40",",7,21,+",,,,,"0.60",",,7,27,","70",",7,13,+","618","7",,,"261",",7",,,,,,,,,,,"2.33",",,,7",,,"56.6",",7","63.2",",,,7","50.0",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-02",,,"10","7","10",",7","12",",7","5",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","39",",7,10,+",,,,,"0.26",",,7,01,","76",",7,24,","771","7",,,"152",",7",,,,,,,,,,,"1.07",",,,7",,,"59.9",",7","64.6",",,,7","55.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-03",,,"70","7","60",",7","10",",7","4",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","34",",7,06,",,,,,"0.70",",,7,31,","77",",7,15,","917","7",,,"146",",7",,,,,,,,,,,"1.56",",,,7",,,"62.2",",7","67.5",",,,7","56.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-04",,,"267","7","198",",7","6",",7","3",",7",,,,,"0",",7","0",",7","0",",7","27",",7","0",",7","46",",7,01,",,,,,"1.10",",,7,18,+","84",",7,26,+","952","7",,,"35",",7",,,,,,,,,,,"2.59",",,,7",,,"70.4",",7","76.4",",,,7","64.4",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-05",,,"694","7","427",",7","5",",7","4",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","64",",7,12,",,,,,"2.14",",,7,10,","88",",7,31,","952","7",,,"0",",7",,,,,,,,,,,"4.68",",,,7",,,"78.8",",7","82.5",",,,7","75.0",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-06",,,"1256","7","562",",7","4","2,7","3","2,7",,,,,"0",",7","0",",7","0",",7","30",",7","8",",7","71",",7,17,",,,,,"0.67","2,,7,12,","92",",7,06,","952","7",,,"0",",7",,,,,,,,,,,"5.27",",a,,7",,,"83.7",",7","88.6",",,,7","78.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-07",,,"1871","7","615","1,7","1",",7","0",",7",,,,,"0",",7","0",",7","0","1,7","30","1,7","23","1,7","75",",7,25,",,,,,"0.02",",,7,03,","95","1,7,12,","0","7",,,"0","1,7",,,,,,,,,,,"0.02",",,,7",,,"85.5","1,7","90.3","1,,,7","80.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-08",,,"2521","7","650",",7","2",",7","2",",7",,,,,"0",",7","0",",7","0",",7","31",",7","26",",7","77",",7,31,+",,,,,"0.20",",,7,31,","93",",7,09,+","0","7",,,"0",",7",,,,,,,,,,,"0.38",",,,7",,,"86.0",",7","90.7",",,,7","81.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-09",,,"3110","7","588",",7","12","2,7","6","2,7",,,,,"0",",7","0",",7","0",",7","30",",7","18",",7","75",",7,17,",,,,,"1.00","2,,7,05,","92",",7,30,+","0","7",,,"0",",7",,,,,,,,,,,"3.04",",a,,7",,,"84.6",",7","89.7",",,,7","79.5",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-10",,,"3478","7","368",",7","4",",7","3",",7",,,,,"0",",7","0",",7","0",",7","31",",7","2",",7","43",",7,31,",,,,,"0.67",",,7,25,","90",",7,11,+","4","7",,,"4",",7",,,,,,,,,,,"1.18",",,,7",,,"76.7",",7","83.4",",,,7","70.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-11",,,"3536","7","58",",7","11",",7","6",",7",,,,,"0",",7","0",",7","0",",7","17",",7","0",",7","33",",7,13,",,,,,"1.14",",,7,12,","80",",7,08,+","160","7",,,"156",",7",,,,,,,,,,,"2.43",",,,7",,,"61.7",",7","68.3",",,,7","55.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2019-12",,,"3561","7","24",",7","6",",7","2",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","36",",7,19,",,,,,"3.80",",,7,21,","78",",7,17,+","315","7",,,"155",",7",,,,,,,,,,,"4.06",",,,7",,,"60.8",",7","68.5",",,,7","53.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-01",,,"18","7","18",",7","15",",7","4",",7",,,,,"0",",7","0",",7","0",",7","9",",7","0",",7","47",",7,05,",,,,,"0.45",",,7,23,","75",",7,29,+","432","7",,,"117",",7",,,,,,,,,,,"1.43",",,,7",,,"61.8",",7","67.1",",,,7","56.5",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-02",,,"38","7","21",",7","5",",7","1",",7",,,,,"0",",7","0",",7","0",",7","10",",7","0",",7","40",",7,07,+",,,,,"0.23",",,7,21,","80",",7,25,","636","7",,,"204",",7",,,,,,,,,,,"0.30",",,,7",,,"58.7",",7","65.5",",,,7","51.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-03",,,"195","7","157",",7","5",",7","3",",7",,,,,"0",",7","0",",7","0",",7","28",",7","0",",7","52",",7,06,",,,,,"0.10",",,7,22,+","81",",7,28,","642","7",,,"6",",7",,,,,,,,,,,"0.43",",,,7",,,"69.8",",7","74.1",",,,7","65.6",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-04",,,"443","7","249",",7","10",",7","2",",7",,,,,"0",",7","0",",7","0",",7","29",",7","1",",7","54",",7,15,",,,,,"0.31",",,7,04,","92",",7,13,","648","7",,,"6",",7",,,,,,,,,,,"0.83",",,,7",,,"73.1",",7","78.7",",,,7","67.5",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-05",,,"858","7","415",",7","11",",7","7",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","63",",7,09,",,,,,"2.10",",,7,31,","88",",7,29,+","648","7",,,"0",",7",,,,,,,,,,,"6.86",",,,7",,,"78.4",",7","84.2",",,,7","72.6",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-06",,,"1387","7","529",",7","10",",7","6",",7",,,,,"0",",7","0",",7","0",",7","30",",7","5",",7","71",",7,02,+",,,,,"2.28",",,7,02,","91",",7,23,+","648","7",,,"0",",7",,,,,,,,,,,"7.65",",,,7",,,"82.6",",7","87.5",",,,7","77.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-07",,,"1962","7","575",",7","3","3,7","2","3,7",,,,,"0",",7","0",",7","0",",7","31",",7","7",",7","77",",7,29,+",,,,,"0.85","3,,7,23,","93",",7,25,","0","7",,,"0",",7",,,,,,,,,,,"4.68",",a,,7",,,"83.6",",7","88.2",",,,7","78.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-08",,,"2602","7","639",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","31",",7","28",",7","77",",7,24,+",,,,,"0.03",",,7,25,","93",",7,31,+","0","7",,,"0",",7",,,,,,,,,,,"0.06",",,,7",,,"85.6",",7","90.8",",,,7","80.4",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-09",,,"3089","7","487",",7","8",",7","3",",7",,,,,"0",",7","0",",7","0",",7","30",",7","9",",7","61",",7,30,",,,,,"0.70",",,7,21,","94",",7,01,","0","7",,,"0",",7",,,,,,,,,,,"1.17",",,,7",,,"81.2",",7","87.1",",,,7","75.3",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-10",,,"3426","7","338",",7","3",",7","1",",7",,,,,"0",",7","0",",7","0",",7","27",",7","1",",7","47",",7,29,",,,,,"0.30",",,7,17,","91",",7,10,","24","7",,,"24",",7",,,,,,,,,,,"0.38",",,,7",,,"75.1",",7","81.8",",,,7","68.4",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-11",,,"3636","7","210",",7","3",",7","1",",7",,,,,"0",",7","0",",7","0",",7","29",",7","0",",7","48",",7,30,",,,,,"1.79",",,7,29,","82",",7,15,","31","7",,,"7",",7",,,,,,,,,,,"1.88",",,,7",,,"71.8",",7","77.2",",,,7","66.3",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2020-12",,,"3658","7","22",",7","5",",7","3",",7",,,,,"0",",7","0",",7","0",",7","15",",7","0",",7","38",",7,25,",,,,,"0.50",",,7,31,","78",",7,03,","228","7",,,"197",",7",,,,,,,,,,,"1.07",",,,7",,,"59.3",",7","67.9",",,,7","50.8",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-01",,,"11","7","11",",7","10",",7","3",",7",,,,,"0",",7","0",",7","0",",7","9",",7","0",",7","37",",7,12,",,,,,"3.72",",,7,11,","75",",7,26,","466","7",,,"238",",7",,,,,,,,,,,"4.88",",,,7",,,"57.7",",7","64.6",",,,7","50.8",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-02",,,"16","7","5",",7","11",",7","1",",7",,,,,"0",",7","5",",7","0",",7","8",",7","0",",7","18",",7,16,+",,,,,"0.22",",,7,17,","76",",7,01,","814","7",,,"347",",7",,,,,,,,,,,"0.50",",,,7",,,"52.8",",7","59.3",",,,7","46.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-03",,,"79","7","62",",7","10",",7","2",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","49",",7,04,",,,,,"0.15",",,7,18,","85",",7,18,","875","7",,,"61",",7",,,,,,,,,,,"0.56",",,,7",,,"65.0",",7","70.5",",,,7","59.5",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-04",,,"268","7","189",",7","10",",7","2",",7",,,,,"0",",7","0",",7","0",",7","24",",7","0",",7","54",",7,22,",,,,,"0.45",",,7,30,","85",",7,25,","893","7",,,"17",",7",,,,,,,,,,,"0.89",",,,7",,,"70.7",",7","75.2",",,,7","66.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-05",,,"627","7","359",",7","11",",7","9",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","65",",7,20,+",,,,,"3.30",",,7,01,","87",",7,28,","893","7",,,"0",",7",,,,,,,,,,,"12.83",",,,7",,,"76.6",",7","81.1",",,,7","72.0",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-06",,,"1163","7","537",",7","5",",7","5",",7",,,,,"0",",7","0",",7","0",",7","30",",7","4",",7","69",",7,02,",,,,,"1.00",",,7,23,","91",",7,25,+","893","7",,,"0",",7",,,,,,,,,,,"3.57",",,,7",,,"82.9",",7","88.0",",,,7","77.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-07",,,"1720","7","556","1,7","10",",7","8",",7",,,,,"0",",7","0",",7","0","1,7","30","1,7","7","1,7","73",",7,08,",,,,,"3.94",",,7,07,","91","1,7,05,","0","7",,,"0","1,7",,,,,,,,,,,"14.46",",,,7",,,"83.5","1,7","88.3","1,,,7","78.6",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-08",,,"2346","7","627",",7","10",",7","4",",7",,,,,"0",",7","0",",7","0",",7","31",",7","26",",7","74",",7,07,",,,,,"0.40",",,7,06,","92",",7,24,+","0","7",,,"0",",7",,,,,,,,,,,"1.22",",,,7",,,"85.2",",7","90.3",",,,7","80.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-09",,,"2857","7","511",",7","6",",7","5",",7",,,,,"0",",7","0",",7","0",",7","30",",7","14",",7","67",",7,24,+",,,,,"1.50",",,7,29,","93",",7,02,","0","7",,,"0",",7",,,,,,,,,,,"3.62",",,,7",,,"82.0",",7","88.0",",,,7","76.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-10",,,"3255","7","398",",7","9",",7","4",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","57",",7,31,+",,,,,"5.32",",,7,02,","88",",7,14,+","0","7",,,"0",",7",,,,,,,,,,,"8.32",",,,7",,,"77.8",",7","83.8",",,,7","71.8",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-11",,,"3410","7","154",",7","5",",7","2",",7",,,,,"0",",7","0",",7","0",",7","21",",7","0",",7","51",",7,29,+",,,,,"1.10",",,7,26,","83",",7,03,+","59","7",,,"59",",7",,,,,,,,,,,"1.37",",,,7",,,"68.2",",7","74.1",",,,7","62.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2021-12",,,"3548","7","138",",7","5",",7","2",",7",,,,,"0",",7","0",",7","0",",7","26",",7","0",",7","48",",7,20,",,,,,"0.24",",,7,20,","78",",7,29,+","110","7",,,"52",",7",,,,,,,,,,,"0.39",",,,7",,,"67.8",",7","72.9",",,,7","62.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-01",,,"13","7","13",",7","9",",7","8",",7",,,,,"0",",7","0",",7","0",",7","9",",7","0",",7","33",",7,22,",,,,,"0.40",",,7,25,","81",",7,02,","408","7",,,"297",",7",,,,,,,,,,,"1.85",",,,7",,,"55.8",",7","63.7",",,,7","47.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-02",,,"14","7","1",",7","7",",7","2",",7",,,,,"0",",7","2",",7","0",",7","2",",7","0",",7","28",",7,05,+",,,,,"0.66",",,7,01,","81",",7,18,","755","7",,,"347",",7",,,,,,,,,,,"1.11",",,,7",,,"52.6",",7","60.0",",,,7","45.3",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-03",,,"59","7","45",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","19",",7","0",",7","39",",7,12,",,,,,"0.08",",,7,12,","88",",7,31,","875","7",,,"120",",7",,,,,,,,,,,"0.15",",,,7",,,"62.6",",7","69.2",",,,7","56.0",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-04",,,"308","7","249",",7","5",",7","1",",7",,,,,"0",",7","0",",7","0",",7","29",",7","0",",7","59",",7,07,",,,,,"0.17",",,7,11,","83",",7,07,","875","7",,,"0",",7",,,,,,,,,,,"0.38",",,,7",,,"73.3",",7","77.5",",,,7","69.1",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-05",,,"783","7","475",",7","3",",7","3",",7",,,,,"0",",7","0",",7","0",",7","31",",7","0",",7","69",",7,23,",,,,,"1.15",",,7,25,","87",",7,31,+","875","7",,,"0",",7",,,,,,,,,,,"2.69",",,,7",,,"80.3",",7","84.5",",,,7","76.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-06",,,"1330","7","547",",7","1",",7","0",",7",,,,,"0",",7","0",",7","0",",7","30",",7","0",",7","76",",7,03,",,,,,"0.04",",,7,22,","89",",7,28,+","875","7",,,"0",",7",,,,,,,,,,,"0.04",",,,7",,,"83.2",",7","87.3",",,,7","79.2",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-07",,,"1948","7","619",",7","1",",7","0",",7",,,,,"0",",7","0",",7","0",",7","31",",7","15",",7","77",",7,01,",,,,,"0.06",",,7,16,","92",",7,14,","0","7",,,"0",",7",,,,,,,,,,,"0.06",",,,7",,,"85.0",",7","89.1",",,,7","80.9",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-08",,,,,,,"11",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"1.71",",,7,15,",,,,,,,,,,,,,,,,,,,"6.66",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-09",,,,,"493",",7","15",",7","10",",7",,,,,"0",",7","0",",7","0",",7","30",",7","5",",7","69",",7,29,",,,,,"1.95",",,7,04,","91",",7,27,",,,,,"0",",7",,,,,,,,,,,"5.01",",,,7",,,"81.4",",7","87.2",",,,7","75.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-10",,,,,"317",",7","4",",7","2",",7",,,,,"0",",7","0",",7","0",",7","29",",7","1",",7","54",",7,19,",,,,,"0.45",",,7,18,","90",",7,14,",,,,,"8",",7",,,,,,,,,,,"0.85",",,,7",,,"75.0",",7","81.3",",,,7","68.6",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-11",,,,,"107",",7","15",",7","8",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","41",",7,12,",,,,,"2.50",",,7,01,","83",",7,07,+",,,,,"155",",7",,,,,,,,,,,"6.33",",,,7",,,"63.4",",7","69.4",",,,7","57.3",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2022-12",,,,,"55",",7","9",",7","3",",7",,,,,"0",",7","3",",7","0",",7","15",",7","0",",7","22",",7,24,+",,,,,"0.45",",,7,19,","76",",7,14,+",,,,,"211",",7",,,,,,,,,,,"1.18",",,,7",,,"60.0",",7","66.2",",,,7","53.7",",,,7",,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2023-01",,,,,,,"13",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.10",",,7,28,+",,,,,,,,,,,,,,,,,,,"0.53",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2023-02",,,,,,,"6",",7","1",",7",,,,,,,,,,,,,,,,,,,,,"0.18",",,7,09,",,,,,,,,,,,,,,,,,,,"0.31",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2023-03",,,,,,,"9",",7","2",",7",,,,,,,,,,,,,,,,,,,,,"0.23",",,7,17,",,,,,,,,,,,,,,,,,,,"0.52",",,,7",,,,,,,,,,,,,,,,
"USC00417176","PORT ARANSAS 11 SSW, TX US","27.6998","-97.158","1.8","2023-04",,,,,,,"12",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"2.05",",,7,24,",,,,,,,,,,,,,,,,,,,"5.15",",,,7",,,,,,,,,,,,,,,,
